settlement_id,transaction_id,settlement_ts,settlement_amount,settlement_status,settlement_batch
S1002066,T1002176,2026-09-18 13:57:03,8925.41,SETTLED,SB20260918PM
S1002067,T1002177,2026-09-18 14:51:47,2841.98,SETTLED,SB20260918PM
S1002068,T1002178,2026-09-18 06:41:52,1999.42,SETTLED,SB20260918AM
S1002069,T1002179,2026-09-18 15:01:40,4123.15,FAILED,SB20260918PM
S1002070,T1002180,2026-09-18 08:42:29,2414.93,SETTLED,SB20260918AM
S1002071,T1002181,2026-09-18 13:51:01,1219.62,SETTLED,SB20260918PM
S1002072,T1002182,2026-09-18 21:03:34,580.70,SETTLED,SB20260918PM
S1002073,T1002184,2026-09-18 20:20:27,429.18,SETTLED,SB20260918PM
S1002074,T1002185,2026-09-18 19:52:21,4673.87,SETTLED,SB20260918PM
S1002075,T1002186,2026-09-18 13:34:05,9173.61,SETTLED,SB20260918PM
S1002076,T1002187,2026-09-18 11:22:59,1075.79,SETTLED,SB20260918AM
S1002077,T1002188,2026-09-18 10:26:25,33262.14,SETTLED,SB20260918AM
S1002078,T1002189,2026-09-18 09:39:52,481.08,SETTLED,SB20260918AM
S1002079,T1002191,2026-09-18 18:17:06,873.40,SETTLED,SB20260918PM
S1002080,T1002192,2026-09-18 12:34:38,50508.10,SETTLED,SB20260918PM
S1002081,T1002193,2026-09-18 16:16:50,23150.71,SETTLED,SB20260918PM
S1002082,T1002194,2026-09-18 18:55:28,59745.26,SETTLED,SB20260918PM
S1002083,T1002195,2026-09-18 14:20:33,31927.18,SETTLED,SB20260918PM
S1002084,T1002196,2026-09-18 11:08:05,10474.51,SETTLED,SB20260918AM
S1002085,T1002197,2026-09-18 07:08:43,3803.24,SETTLED,SB20260918AM
S1002086,T1002198,2026-09-18 13:00:48,35328.46,SETTLED,SB20260918PM
S1002087,T1002199,2026-09-18 22:03:03,2666.47,SETTLED,SB20260918PM
S1002088,T1002201,2026-09-18 13:06:34,4068.97,SETTLED,SB20260918PM
S1002089,T1002202,2026-09-18 22:06:42,1740.40,SETTLED,SB20260918PM
S1002090,T1002203,2026-09-18 22:14:58,1637.19,SETTLED,SB20260918PM
S1002091,T1002204,2026-09-18 14:53:58,18622.73,SETTLED,SB20260918PM
S1002092,T1002206,2026-09-18 13:28:46,16210.50,SETTLED,SB20260918PM
S1002093,T1002208,2026-09-18 11:30:12,1741.96,SETTLED,SB20260918AM
S1002094,T1002209,2026-09-18 13:08:51,57083.19,SETTLED,SB20260918PM
S1002095,T1002212,2026-09-18 16:13:25,2338.41,SETTLED,SB20260918PM
S1002096,T1002213,2026-09-18 11:58:31,857.61,SETTLED,SB20260918AM
S1002097,T1002215,2026-09-18 11:39:31,9003.52,SETTLED,SB20260918AM
S1002098,T1002216,2026-09-18 07:37:15,2270.63,SETTLED,SB20260918AM
S1002099,T1002217,2026-09-18 19:42:52,11435.01,SETTLED,SB20260918PM
S1002100,T1002218,2026-09-18 13:40:58,60792.63,SETTLED,SB20260918PM
S1002101,T1002219,2026-09-18 20:43:16,2283.28,SETTLED,SB20260918PM
S1002102,T1002219,2026-09-18 20:47:16,570.82,SETTLED,SB20260918PM
S1002103,T1002220,2026-09-18 08:08:26,84630.40,SETTLED,SB20260918AM
S1002104,T1002221,2026-09-18 13:23:24,388.73,SETTLED,SB20260918PM
S1002105,T1002221,2026-09-18 13:27:24,97.18,SETTLED,SB20260918PM
S1002106,T1002222,2026-09-18 17:25:39,2909.80,SETTLED,SB20260918PM
S1002107,T1002223,2026-09-18 15:29:36,629.55,SETTLED,SB20260918PM
S1002108,T1002224,2026-09-18 16:36:09,41439.06,SETTLED,SB20260918PM
S1002109,T1002225,2026-09-18 14:02:27,327.73,SETTLED,SB20260918PM
S1002110,T1002226,2026-09-18 09:37:58,1486.87,SETTLED,SB20260918AM
S1002111,T1002227,2026-09-19 23:28:53,4957.55,SETTLED,SB20260919PM
S1002112,T1002228,2026-09-19 20:34:20,3560.57,SETTLED,SB20260919PM
S1002113,T1002229,2026-09-19 07:43:11,12754.62,SETTLED,SB20260919AM
S1002114,T1002230,2026-09-19 12:28:04,1566.51,SETTLED,SB20260919PM
S1002115,T1002231,2026-09-19 12:58:53,54365.71,SETTLED,SB20260919PM
S1002116,T1002232,2026-09-19 10:14:51,2815.58,SETTLED,SB20260919AM
S1002117,T1002233,2026-09-19 09:33:17,1578.63,SETTLED,SB20260919AM
S1002118,T1002234,2026-09-19 11:15:18,21858.39,SETTLED,SB20260919AM
S1002119,T1002235,2026-09-19 19:13:56,10036.12,SETTLED,SB20260919PM
S1002120,T1002235,2026-09-19 19:17:56,2509.03,SETTLED,SB20260919PM
S1002121,T1002237,2026-09-19 10:18:27,8969.28,SETTLED,SB20260919AM
S1002122,T1002238,2026-09-19 09:11:10,792.44,SETTLED,SB20260919AM
S1002123,T1002240,2026-09-19 16:17:05,2718.15,SETTLED,SB20260919PM
S1002124,T1002241,2026-09-19 20:55:17,1058.97,FAILED,SB20260919PM
S1002125,T1002242,2026-09-19 13:51:47,17130.29,SETTLED,SB20260919PM
S1002126,T1002243,2026-09-19 12:12:04,3696.42,SETTLED,SB20260919PM
S1002127,T1002243,2026-09-19 12:16:04,924.11,SETTLED,SB20260919PM
S1002128,T1002244,2026-09-19 08:59:33,4732.43,SETTLED,SB20260919AM
S1002129,T1002246,2026-09-19 18:54:36,2202.82,SETTLED,SB20260919PM
S1002130,T1002247,2026-09-19 15:23:10,29423.77,SETTLED,SB20260919PM
S1002131,T1002248,2026-09-19 13:39:48,25364.21,SETTLED,SB20260919PM
S1002132,T1002250,2026-09-19 20:39:48,3548.98,SETTLED,SB20260919PM
S1002133,T1002251,2026-09-19 19:49:20,1049.39,SETTLED,SB20260919PM
S1002134,T1002252,2026-09-19 15:41:50,2216.17,PENDING,SB20260919PM
S1002135,T1002253,2026-09-19 12:21:34,30613.09,SETTLED,SB20260919PM
S1002136,T1002253,2026-09-19 12:25:34,7653.27,SETTLED,SB20260919PM
S1002137,T1002254,2026-09-19 08:57:27,2370.32,SETTLED,SB20260919AM
S1002138,T1002255,2026-09-19 20:24:43,8300.81,SETTLED,SB20260919PM
S1002139,T1002256,2026-09-19 23:05:52,17799.16,SETTLED,SB20260919PM
S1002140,T1002259,2026-09-19 16:29:44,2416.33,SETTLED,SB20260919PM
S1002141,T1002260,2026-09-19 11:15:50,3970.21,SETTLED,SB20260919AM
S1002142,T1002261,2026-09-19 20:50:43,1561.02,SETTLED,SB20260919PM
S1002143,T1002262,2026-09-19 18:28:26,1812.36,SETTLED,SB20260919PM
S1002144,T1002264,2026-09-19 18:03:49,17869.55,SETTLED,SB20260919PM
S1002145,T1002265,2026-09-19 17:12:47,70360.59,SETTLED,SB20260919PM
S1002146,T1002266,2026-09-19 11:37:47,1407.95,SETTLED,SB20260919AM
S1002147,T1002268,2026-09-19 19:07:23,615.02,SETTLED,SB20260919PM
S1002148,T1002269,2026-09-19 15:38:12,2631.26,SETTLED,SB20260919PM
S1002149,T1002270,2026-09-19 18:22:36,2170.22,SETTLED,SB20260919PM
S1002150,T1002271,2026-09-19 14:44:06,811.68,SETTLED,SB20260919PM
S1002151,T1002272,2026-09-19 20:58:42,4489.20,PENDING,SB20260919PM
S1002152,T1002273,2026-09-19 12:23:02,5329.43,FAILED,SB20260919PM
S1002153,T1002275,2026-09-19 23:08:20,4965.88,SETTLED,SB20260919PM
S1002154,T1002277,2026-09-19 18:52:50,426.83,PENDING,SB20260919PM
S1002155,T1002278,2026-09-19 15:26:28,2224.55,SETTLED,SB20260919PM
S1002156,T1002280,2026-09-19 13:16:47,3583.72,SETTLED,SB20260919PM
S1002157,T1002281,2026-09-19 09:44:00,3614.88,SETTLED,SB20260919AM
S1002158,T1002282,2026-09-19 12:25:12,16026.90,SETTLED,SB20260919PM
S1002159,T1002283,2026-09-19 19:21:01,754.59,SETTLED,SB20260919PM
S1002160,T1002284,2026-09-19 13:34:22,1752.64,SETTLED,SB20260919PM
S1002161,T1002285,2026-09-19 11:17:26,36924.01,SETTLED,SB20260919AM
S1002162,T1002286,2026-09-19 14:27:42,16785.99,FAILED,SB20260919PM
S1002163,T1002287,2026-09-19 12:45:00,1211.57,SETTLED,SB20260919PM
S1002164,T1002288,2026-09-19 15:36:00,1627.54,SETTLED,SB20260919PM
S1002165,T1002289,2026-09-19 20:20:11,3007.20,SETTLED,SB20260919PM
S1002166,T1002290,2026-09-19 10:45:30,179.62,SETTLED,SB20260919AM
S1002167,T1002291,2026-09-19 20:07:17,17035.27,SETTLED,SB20260919PM
S1002168,T1002293,2026-09-19 18:35:40,16672.79,SETTLED,SB20260919PM
S1002169,T1002294,2026-09-19 17:52:53,1903.96,PENDING,SB20260919PM
S1002170,T1002296,2026-09-19 18:01:38,2322.77,SETTLED,SB20260919PM
S1002171,T1002298,2026-09-19 12:43:39,3230.13,SETTLED,SB20260919PM
S1002172,T1002299,2026-09-19 08:16:41,1964.26,SETTLED,SB20260919AM
S1002173,T1002299,2026-09-19 08:20:41,491.07,SETTLED,SB20260919AM
S1002174,T1002300,2026-09-19 09:17:11,564.50,SETTLED,SB20260919AM
S1002175,T1002301,2026-09-19 12:33:04,19819.40,SETTLED,SB20260919PM
S1002176,T1002303,2026-09-19 12:13:39,4689.08,SETTLED,SB20260919PM
S1002177,T1002304,2026-09-19 09:55:29,16674.34,SETTLED,SB20260919AM
S1002178,T1002305,2026-09-19 12:16:12,3040.79,SETTLED,SB20260919PM
S1002179,T1002306,2026-09-19 09:33:56,5274.92,SETTLED,SB20260919AM
S1002180,T1002307,2026-09-19 12:07:37,1174.26,SETTLED,SB20260919PM
S1002181,T1002308,2026-09-19 11:26:31,837.25,SETTLED,SB20260919AM
S1002182,T1002309,2026-09-19 09:23:25,1956.46,PENDING,SB20260919AM
S1002183,T1002310,2026-09-19 16:55:52,7744.54,SETTLED,SB20260919PM
S1002184,T1002310,2026-09-19 16:59:52,1936.14,SETTLED,SB20260919PM
S1002185,T1002314,2026-09-19 19:52:08,2012.91,SETTLED,SB20260919PM
S1002186,T1002315,2026-09-19 17:30:13,4781.55,SETTLED,SB20260919PM
S1002187,T1002316,2026-09-19 16:33:00,2630.48,PENDING,SB20260919PM
S1002188,T1002317,2026-09-19 20:42:14,68603.49,SETTLED,SB20260919PM
S1002189,T1002318,2026-09-19 09:55:54,57657.22,SETTLED,SB20260919AM
S1002190,T1002319,2026-09-19 14:50:58,6223.02,SETTLED,SB20260919PM
S1002191,T1002320,2026-09-19 07:57:13,5251.99,SETTLED,SB20260919AM
S1002192,T1002321,2026-09-19 19:54:32,3288.34,PENDING,SB20260919PM
S1002193,T1002322,2026-09-19 20:24:19,52042.96,SETTLED,SB20260919PM
S1002194,T1002323,2026-09-19 13:58:11,736.55,SETTLED,SB20260919PM
S1002195,T1002324,2026-09-19 08:43:21,13892.67,SETTLED,SB20260919AM
S1002196,T1002325,2026-09-19 19:10:16,3714.40,SETTLED,SB20260919PM
S1002197,T1002326,2026-09-19 20:18:32,3855.49,SETTLED,SB20260919PM
S1002198,T1002327,2026-09-19 20:51:20,752.93,SETTLED,SB20260919PM
S1002199,T1002328,2026-09-19 08:47:37,1838.68,SETTLED,SB20260919AM
S1002200,T1002329,2026-09-19 12:54:05,4202.24,SETTLED,SB20260919PM
S1002201,T1002331,2026-09-19 16:06:51,46044.57,SETTLED,SB20260919PM
S1002202,T1002333,2026-09-19 22:58:43,49043.73,SETTLED,SB20260919PM
S1002203,T1002334,2026-09-19 12:50:24,3386.31,PENDING,SB20260919PM
S1002204,T1002336,2026-09-19 10:56:33,408.17,SETTLED,SB20260919AM
S1002205,T1002338,2026-09-19 18:29:31,29102.93,SETTLED,SB20260919PM
S1002206,T1002339,2026-09-19 16:27:08,1001.29,SETTLED,SB20260919PM
S1002207,T1002341,2026-09-19 11:16:18,2142.46,SETTLED,SB20260919AM
S1002208,T1002341,2026-09-19 11:20:18,535.62,SETTLED,SB20260919AM
S1002209,T1002342,2026-09-19 19:51:11,61344.54,SETTLED,SB20260919PM
S1002210,T1002342,2026-09-19 19:55:11,15336.14,SETTLED,SB20260919PM
S1002211,T1002343,2026-09-19 12:37:02,686.65,SETTLED,SB20260919PM
S1002212,T1002344,2026-09-19 11:55:40,1156.92,SETTLED,SB20260919AM
S1002213,T1002345,2026-09-19 12:49:00,3836.02,SETTLED,SB20260919PM
S1002214,T1002346,2026-09-19 17:52:42,1216.77,SETTLED,SB20260919PM
S1002215,T1002347,2026-09-19 09:03:20,2102.65,SETTLED,SB20260919AM
S1002216,T1002349,2026-09-19 12:40:25,51977.84,SETTLED,SB20260919PM
S1002217,T1002350,2026-09-19 08:48:07,126.10,SETTLED,SB20260919AM
S1002218,T1002350,2026-09-19 08:52:07,31.52,SETTLED,SB20260919AM
S1002219,T1002353,2026-09-19 10:17:26,48470.17,SETTLED,SB20260919AM
S1002220,T1002354,2026-09-19 11:13:19,15772.27,SETTLED,SB20260919AM
S1002221,T1002355,2026-09-19 13:26:54,2728.98,SETTLED,SB20260919PM
S1002222,T1002356,2026-09-19 09:37:21,10793.33,SETTLED,SB20260919AM
S1002223,T1002357,2026-09-19 14:04:58,1357.76,FAILED,SB20260919PM
S1002224,T1002359,2026-09-19 17:38:51,2484.23,SETTLED,SB20260919PM
S1002225,T1002360,2026-09-19 07:39:09,1802.70,SETTLED,SB20260919AM
S1002226,T1002362,2026-09-19 19:27:42,3681.76,SETTLED,SB20260919PM
S1002227,T1002362,2026-09-19 19:31:42,920.44,SETTLED,SB20260919PM
S1002228,T1002364,2026-09-19 06:57:52,1280.24,SETTLED,SB20260919AM
S1002229,T1002364,2026-09-19 07:01:52,320.06,SETTLED,SB20260919AM
S1002230,T1002365,2026-09-19 21:39:34,4270.41,PENDING,SB20260919PM
S1002231,T1002366,2026-09-19 19:20:13,1231.04,FAILED,SB20260919PM
S1002232,T1002367,2026-09-19 15:35:48,80626.06,SETTLED,SB20260919PM
S1002233,T1002368,2026-09-19 18:50:56,1311.89,SETTLED,SB20260919PM
S1002234,T1002369,2026-09-19 15:00:23,1255.91,SETTLED,SB20260919PM
S1002235,T1002370,2026-09-19 11:02:22,2008.19,SETTLED,SB20260919AM
S1002236,T1002370,2026-09-19 11:06:22,502.05,SETTLED,SB20260919AM
S1002237,T1002371,2026-09-19 09:40:11,3880.54,FAILED,SB20260919AM
S1002238,T1002372,2026-09-19 08:36:34,2542.09,SETTLED,SB20260919AM
S1002239,T1002372,2026-09-19 08:40:34,635.52,SETTLED,SB20260919AM
S1002240,T1002375,2026-09-19 17:47:12,3201.31,SETTLED,SB20260919PM
S1002241,T1002377,2026-09-19 17:52:46,1474.28,SETTLED,SB20260919PM
S1002242,T1002378,2026-09-19 17:31:43,429.34,SETTLED,SB20260919PM
S1002243,T1002378,2026-09-19 17:35:43,107.34,SETTLED,SB20260919PM
S1002244,T1002380,2026-09-19 19:54:28,7812.65,SETTLED,SB20260919PM
S1002245,T1002381,2026-09-19 12:54:49,888.35,SETTLED,SB20260919PM
S1002246,T1002382,2026-09-19 09:53:54,4772.59,SETTLED,SB20260919AM
S1002247,T1002384,2026-09-19 23:39:31,431.32,SETTLED,SB20260919PM
S1002248,T1002385,2026-09-19 10:46:09,46355.76,SETTLED,SB20260919AM
S1002249,T1002386,2026-09-19 20:09:39,2868.78,SETTLED,SB20260919PM
S1002250,T1002387,2026-09-19 18:19:38,1193.18,PENDING,SB20260919PM
S1002251,T1002388,2026-09-19 18:47:44,2401.34,SETTLED,SB20260919PM
S1002252,T1002389,2026-09-19 17:09:12,2244.53,SETTLED,SB20260919PM
S1002253,T1002390,2026-09-19 13:05:52,23290.05,SETTLED,SB20260919PM
S1002254,T1002391,2026-09-19 08:37:37,2110.13,PENDING,SB20260919AM
S1002255,T1002392,2026-09-19 10:34:31,8663.28,SETTLED,SB20260919AM
S1002256,T1002393,2026-09-20 17:31:52,1022.94,SETTLED,SB20260920PM
S1002257,T1002393,2026-09-20 17:35:52,255.74,SETTLED,SB20260920PM
S1002258,T1002394,2026-09-20 08:35:11,3462.38,PENDING,SB20260920AM
S1002259,T1002395,2026-09-20 17:02:40,773.05,PENDING,SB20260920PM
S1002260,T1002396,2026-09-20 16:44:28,3289.85,SETTLED,SB20260920PM
S1002261,T1002397,2026-09-20 19:34:56,2691.89,PENDING,SB20260920PM
S1002262,T1002398,2026-09-20 12:25:25,11106.33,SETTLED,SB20260920PM
S1002263,T1002399,2026-09-20 19:12:55,4275.23,SETTLED,SB20260920PM
S1002264,T1002400,2026-09-20 16:10:26,703.27,SETTLED,SB20260920PM
S1002265,T1002401,2026-09-20 15:02:10,3211.11,SETTLED,SB20260920PM
S1002266,T1002402,2026-09-20 15:34:15,2965.34,SETTLED,SB20260920PM
S1002267,T1002403,2026-09-20 13:56:02,1509.35,SETTLED,SB20260920PM
S1002268,T1002404,2026-09-20 11:45:55,479.22,SETTLED,SB20260920AM
S1002269,T1002404,2026-09-20 11:49:55,119.81,SETTLED,SB20260920AM
S1002270,T1002405,2026-09-20 21:44:57,14619.00,SETTLED,SB20260920PM
S1002271,T1002406,2026-09-20 21:24:25,509.56,SETTLED,SB20260920PM
S1002272,T1002407,2026-09-20 19:01:10,14149.46,SETTLED,SB20260920PM
S1002273,T1002408,2026-09-20 18:17:32,10890.99,SETTLED,SB20260920PM
S1002274,T1002409,2026-09-20 17:39:27,1539.20,SETTLED,SB20260920PM
S1002275,T1002410,2026-09-21 00:06:01,489.39,SETTLED,SB20260921AM
S1002276,T1002411,2026-09-20 14:16:32,1034.32,SETTLED,SB20260920PM
S1002277,T1002412,2026-09-20 23:01:31,3052.59,SETTLED,SB20260920PM
S1002278,T1002412,2026-09-20 23:05:31,763.15,SETTLED,SB20260920PM
S1002279,T1002413,2026-09-20 18:17:31,3674.07,PENDING,SB20260920PM
S1002280,T1002414,2026-09-20 20:03:19,36784.66,SETTLED,SB20260920PM
S1002281,T1002414,2026-09-20 20:07:19,9196.17,SETTLED,SB20260920PM
S1002282,T1002415,2026-09-20 21:38:02,1741.10,SETTLED,SB20260920PM
S1002283,T1002415,2026-09-20 21:42:02,435.27,SETTLED,SB20260920PM
S1002284,T1002417,2026-09-20 10:26:04,2500.38,SETTLED,SB20260920AM
S1002285,T1002419,2026-09-20 08:49:44,10934.36,PENDING,SB20260920AM
S1002286,T1002420,2026-09-20 11:56:36,24402.95,SETTLED,SB20260920AM
S1002287,T1002421,2026-09-20 11:58:39,2862.02,SETTLED,SB20260920AM
S1002288,T1002422,2026-09-20 09:36:54,500.14,SETTLED,SB20260920AM
S1002289,T1002422,2026-09-20 09:40:54,125.04,SETTLED,SB20260920AM
S1002290,T1002423,2026-09-20 06:27:24,188.80,SETTLED,SB20260920AM
S1002291,T1002424,2026-09-20 21:34:09,815.18,SETTLED,SB20260920PM
S1002292,T1002425,2026-09-20 11:51:16,6185.90,SETTLED,SB20260920AM
S1002293,T1002426,2026-09-20 21:41:49,288.43,SETTLED,SB20260920PM
S1002294,T1002426,2026-09-20 21:45:49,72.11,SETTLED,SB20260920PM
S1002295,T1002428,2026-09-20 13:13:39,6904.45,SETTLED,SB20260920PM
S1002296,T1002429,2026-09-20 10:12:07,11595.75,SETTLED,SB20260920AM
S1002297,T1002430,2026-09-20 21:42:29,37314.23,SETTLED,SB20260920PM
S1002298,T1002431,2026-09-20 10:34:06,4474.40,SETTLED,SB20260920AM
S1002299,T1002432,2026-09-20 08:19:31,1999.22,SETTLED,SB20260920AM
S1002300,T1002434,2026-09-20 14:05:33,1183.28,SETTLED,SB20260920PM
S1002301,T1002435,2026-09-20 18:38:30,4087.55,SETTLED,SB20260920PM
S1002302,T1002436,2026-09-20 19:14:46,35313.67,SETTLED,SB20260920PM
S1002303,T1002436,2026-09-20 19:18:46,8828.42,SETTLED,SB20260920PM
S1002304,T1002437,2026-09-20 12:12:25,56073.30,SETTLED,SB20260920PM
S1002305,T1002437,2026-09-20 12:16:25,14018.32,SETTLED,SB20260920PM
S1002306,T1002438,2026-09-20 19:33:58,9359.20,SETTLED,SB20260920PM
S1002307,T1002438,2026-09-20 19:37:58,2339.80,SETTLED,SB20260920PM
S1002308,T1002439,2026-09-20 13:50:08,172.09,SETTLED,SB20260920PM
S1002309,T1002440,2026-09-20 10:19:01,2886.12,SETTLED,SB20260920AM
S1002310,T1002442,2026-09-20 20:16:39,7470.35,SETTLED,SB20260920PM
S1002311,T1002444,2026-09-20 13:52:10,3221.06,SETTLED,SB20260920PM
S1002312,T1002445,2026-09-20 14:53:47,1944.24,SETTLED,SB20260920PM
S1002313,T1002446,2026-09-20 11:52:33,57190.43,SETTLED,SB20260920AM
S1002314,T1002446,2026-09-20 11:56:33,14297.61,SETTLED,SB20260920AM
S1002315,T1002448,2026-09-20 16:56:09,4019.07,SETTLED,SB20260920PM
S1002316,T1002449,2026-09-20 11:18:30,12701.50,SETTLED,SB20260920AM
S1002317,T1002451,2026-09-20 10:52:31,1578.98,SETTLED,SB20260920AM
S1002318,T1002452,2026-09-20 19:32:44,338.13,SETTLED,SB20260920PM
S1002319,T1002453,2026-09-20 19:35:32,5344.19,SETTLED,SB20260920PM
S1002320,T1002454,2026-09-20 13:32:16,1539.57,SETTLED,SB20260920PM
S1002321,T1002454,2026-09-20 13:36:16,384.89,SETTLED,SB20260920PM
S1002322,T1002455,2026-09-20 11:28:24,682.98,SETTLED,SB20260920AM
S1002323,T1002456,2026-09-20 21:25:42,54484.83,SETTLED,SB20260920PM
S1002324,T1002457,2026-09-20 11:38:29,2322.99,SETTLED,SB20260920AM
S1002325,T1002458,2026-09-20 20:27:16,7704.22,SETTLED,SB20260920PM
S1002326,T1002459,2026-09-20 13:55:10,3839.13,SETTLED,SB20260920PM
S1002327,T1002460,2026-09-20 21:33:15,2498.50,SETTLED,SB20260920PM
S1002328,T1002461,2026-09-20 20:37:39,12840.71,SETTLED,SB20260920PM
S1002329,T1002463,2026-09-20 14:08:26,1389.42,SETTLED,SB20260920PM
S1002330,T1002463,2026-09-20 14:12:26,347.35,SETTLED,SB20260920PM
S1002331,T1002464,2026-09-20 12:11:22,802.35,SETTLED,SB20260920PM
S1002332,T1002466,2026-09-20 13:16:36,1831.40,SETTLED,SB20260920PM
S1002333,T1002467,2026-09-20 13:25:29,1309.16,SETTLED,SB20260920PM
S1002334,T1002467,2026-09-20 13:29:29,327.29,SETTLED,SB20260920PM
S1002335,T1002468,2026-09-20 10:54:15,3072.74,SETTLED,SB20260920AM
S1002336,T1002469,2026-09-20 17:01:46,3179.19,SETTLED,SB20260920PM
S1002337,T1002470,2026-09-20 15:03:06,1511.41,SETTLED,SB20260920PM
S1002338,T1002472,2026-09-20 16:55:40,1577.21,SETTLED,SB20260920PM
S1002339,T1002473,2026-09-20 18:22:48,2671.13,SETTLED,SB20260920PM
S1002340,T1002474,2026-09-20 15:15:33,8038.55,SETTLED,SB20260920PM
S1002341,T1002475,2026-09-20 09:34:30,1408.18,SETTLED,SB20260920AM
S1002342,T1002476,2026-09-20 17:04:57,18011.57,SETTLED,SB20260920PM
S1002343,T1002477,2026-09-20 16:06:31,3232.16,SETTLED,SB20260920PM
S1002344,T1002478,2026-09-20 11:29:24,9059.27,SETTLED,SB20260920AM
S1002345,T1002479,2026-09-20 10:09:51,40752.74,SETTLED,SB20260920AM
S1002346,T1002481,2026-09-20 18:19:15,13887.90,SETTLED,SB20260920PM
S1002347,T1002482,2026-09-20 10:05:38,2863.81,SETTLED,SB20260920AM
S1002348,T1002483,2026-09-20 16:25:11,2278.74,SETTLED,SB20260920PM
S1002349,T1002483,2026-09-20 16:29:11,569.69,SETTLED,SB20260920PM
S1002350,T1002484,2026-09-20 13:28:05,83888.67,SETTLED,SB20260920PM
S1002351,T1002485,2026-09-20 12:02:46,2860.06,SETTLED,SB20260920PM
S1002352,T1002486,2026-09-20 13:16:45,834.60,SETTLED,SB20260920PM
S1002353,T1002487,2026-09-20 17:28:54,47435.40,SETTLED,SB20260920PM
S1002354,T1002488,2026-09-20 14:22:39,3339.99,SETTLED,SB20260920PM
S1002355,T1002489,2026-09-20 20:35:06,2167.61,SETTLED,SB20260920PM
S1002356,T1002490,2026-09-20 19:52:34,8947.74,SETTLED,SB20260920PM
S1002357,T1002491,2026-09-20 22:28:52,10404.95,SETTLED,SB20260920PM
S1002358,T1002492,2026-09-20 18:10:00,1938.99,SETTLED,SB20260920PM
S1002359,T1002493,2026-09-20 23:46:05,35702.39,SETTLED,SB20260920PM
S1002360,T1002494,2026-09-20 19:05:24,1929.79,SETTLED,SB20260920PM
S1002361,T1002495,2026-09-20 09:19:47,3421.50,SETTLED,SB20260920AM
S1002362,T1002496,2026-09-20 18:19:40,2599.38,PENDING,SB20260920PM
S1002363,T1002497,2026-09-20 11:56:46,77201.88,SETTLED,SB20260920AM
S1002364,T1002498,2026-09-20 10:33:00,10661.01,SETTLED,SB20260920AM
S1002365,T1002500,2026-09-20 19:22:43,38229.50,SETTLED,SB20260920PM
S1002366,T1002501,2026-09-20 11:24:44,87295.22,SETTLED,SB20260920AM
S1002367,T1002504,2026-09-20 10:00:57,229.34,SETTLED,SB20260920AM
S1002368,T1002505,2026-09-20 20:12:12,23976.03,SETTLED,SB20260920PM
S1002369,T1002510,2026-09-20 20:04:27,75771.14,SETTLED,SB20260920PM
S1002370,T1002511,2026-09-20 18:04:13,294.28,SETTLED,SB20260920PM
S1002371,T1002512,2026-09-20 13:18:39,4861.04,SETTLED,SB20260920PM
S1002372,T1002513,2026-09-20 15:23:44,2050.36,SETTLED,SB20260920PM
S1002373,T1002513,2026-09-20 15:27:44,512.59,SETTLED,SB20260920PM
S1002374,T1002515,2026-09-20 17:33:34,606.29,SETTLED,SB20260920PM
S1002375,T1002516,2026-09-20 20:36:31,13868.23,SETTLED,SB20260920PM
S1002376,T1002517,2026-09-20 22:09:41,17134.03,PENDING,SB20260920PM
S1002377,T1002518,2026-09-20 12:27:01,32157.57,SETTLED,SB20260920PM
S1002378,T1002519,2026-09-20 19:35:55,32974.50,SETTLED,SB20260920PM
S1002379,T1002520,2026-09-20 19:29:13,4780.49,SETTLED,SB20260920PM
S1002380,T1002521,2026-09-20 18:02:09,1203.00,SETTLED,SB20260920PM
S1002381,T1002522,2026-09-20 17:03:53,6439.71,SETTLED,SB20260920PM
S1002382,T1002523,2026-09-20 14:23:46,2276.17,SETTLED,SB20260920PM
S1002383,T1002524,2026-09-20 16:02:18,53771.26,SETTLED,SB20260920PM
S1002384,T1002525,2026-09-20 21:24:52,1540.66,SETTLED,SB20260920PM
S1002385,T1002525,2026-09-20 21:28:52,385.17,SETTLED,SB20260920PM
S1002386,T1002526,2026-09-20 09:20:59,810.50,SETTLED,SB20260920AM
S1002387,T1002527,2026-09-20 12:47:18,2114.80,SETTLED,SB20260920PM
S1002388,T1002528,2026-09-20 14:14:22,3692.43,SETTLED,SB20260920PM
S1002389,T1002529,2026-09-20 20:40:55,349.81,SETTLED,SB20260920PM
S1002390,T1002530,2026-09-20 07:22:34,12859.40,SETTLED,SB20260920AM
S1002391,T1002531,2026-09-20 18:41:20,2014.53,SETTLED,SB20260920PM
S1002392,T1002532,2026-09-20 13:10:51,77735.83,SETTLED,SB20260920PM
S1002393,T1002533,2026-09-20 09:26:45,38694.66,SETTLED,SB20260920AM
